Word,Total_Freq,var,video_1,video_2,video_3,video_4,video_5,video_6,video_7,video_8,video_9,video_10,video_11,video_12,video_13,video_14,video_15,video_16,video_17,video_18,video_19,video_20,video_21,video_22,video_23,video_24,videos_3_11_7_19_17_23_9_1_21_5_13_15,videos_16_22_14_12_4_2_10_8_24_6_18_20,videos_16_14_3_4_2_17_6_18_1_5_13_15,videos_22_11_12_7_19_10_8_24_23_9_20_21,videos_16_22_14_19_17_24_18_23_20_21_13_15,videos_3_11_12_7_4_2_10_8_6_9_1_5,videos_14_7_19_2_8_20_1_13,videos_16_22_3_4_10_9_21_15,videos_11_12_17_24_6_18_23_5
probably,5,Betabinom_Hellinger,0.2870918230808791,0.2812510313357614,0.2847414637467435,0.2942592673482925,0.2755244930544909,0.2835733486875226,0.2633054070007289,0.3003714843976413,0.2859142737697541,0.5240966140197421,0.2755244930544909,0.2918503386082548,0.4986732052543313,0.6677963536987603,0.2847414637467435,0.2654896561017791,0.2778017183888756,0.2778017183888756,0.2918503386082548,0.5063114902537833,0.2568484713696909,0.2800967455435655,0.2847414637467435,0.2778017183888756,-0.4269872321440692,0.4221700738899385,0.133756564454179,-0.1334307755211625,0.3870525324658311,-0.3815967173893341,0.6021407948634157,-0.1256911025749492,-0.4117985131711189
would,5,Betabinom_Hellinger,0.2870918230808791,0.2812510313357614,0.5131230826709581,0.2942592673482925,0.6612617628986642,0.2835733486875226,0.2633054070007289,0.3003714843976413,0.2859142737697541,0.297910910871424,0.2755244930544909,0.2918503386082548,0.2676902422240788,0.2859142737697541,0.2847414637467435,0.2654896561017791,0.2778017183888756,0.2778017183888756,0.2918503386082548,0.2766608993340963,0.2568484713696909,0.509215439791375,0.2847414637467435,0.5072769858561371,0.1174510456649616,-0.1159493784817023,0.133756564454179,-0.1334307755211625,-0.1643992285024421,0.1619864263178893,-0.407775765466705,0.1707022555797309,0.3975656774102762
kid,5,Betabinom_Hellinger,0.2870918230808791,0.2812510313357614,0.2847414637467435,0.5210689495308618,0.2755244930544909,0.5121422487266118,0.2633054070007289,0.3003714843976413,0.2859142737697541,0.297910910871424,0.2755244930544909,0.5190654342690934,0.4986732052543313,0.2859142737697541,0.5131230826709581,0.2654896561017791,0.2778017183888756,0.2778017183888756,0.2918503386082548,0.2766608993340963,0.2568484713696909,0.2800967455435655,0.2847414637467435,0.2778017183888756,-0.1597501877558088,0.157801946637883,0.4033785601726359,-0.4024753150490401,-0.1643992285024421,0.1619864263178893,-0.1237123193239944,0.1707022555797309,0.1689100052567017
feel,5,Betabinom_Hellinger,0.2870918230808791,0.2812510313357614,0.6670635346131496,0.2942592673482925,0.2755244930544909,0.2835733486875226,0.2633054070007289,0.3003714843976413,0.2859142737697541,0.297910910871424,0.505348441773077,0.2918503386082548,0.2676902422240788,0.2859142737697541,0.2847414637467435,0.2654896561017791,0.2778017183888756,0.2778017183888756,0.2918503386082548,0.2766608993340963,0.4893243910470216,0.2800967455435655,0.2847414637467435,0.5072769858561371,0.3904402147984904,-0.3858977471808044,-0.1419350854601557,0.1415924392704035,-0.1643992285024421,0.1619864263178893,-0.407775765466705,0.3990671423809362,0.1689100052567017
people,5,Betabinom_Hellinger,0.2870918230808791,0.2812510313357614,0.5131230826709581,0.5210689495308618,0.505348441773077,0.2835733486875226,0.2633054070007289,0.3003714843976413,0.2859142737697541,0.297910910871424,0.2755244930544909,0.2918503386082548,0.4986732052543313,0.2859142737697541,0.2847414637467435,0.2654896561017791,0.2778017183888756,0.2778017183888756,0.2918503386082548,0.2766608993340963,0.2568484713696909,0.2800967455435655,0.5131230826709581,0.2778017183888756,0.3904402147984904,-0.3858977471808044,0.4033785601726359,-0.4024753150490401,-0.1643992285024421,0.1619864263178893,-0.1237123193239944,0.1707022555797309,0.1689100052567017
year,5,Betabinom_Hellinger,0.2870918230808791,0.2812510313357614,0.2847414637467435,0.2942592673482925,0.2755244930544909,0.2835733486875226,0.494908341512345,0.3003714843976413,0.2859142737697541,0.5240966140197421,0.2755244930544909,0.6714875533760628,0.2676902422240788,0.2859142737697541,0.2847414637467435,0.2654896561017791,0.5072769858561371,0.2778017183888756,0.2918503386082548,0.2766608993340963,0.2568484713696909,0.2800967455435655,0.2847414637467435,0.2778017183888756,-0.1597501877558088,0.157801946637883,-0.4104487372733881,0.4095351454140358,-0.4312695626132862,0.4254123661443946,-0.1237123193239944,-0.1256911025749492,0.3975656774102762
colleague,142,Betabinom_Hellinger,0.2825144725949405,0.4284809315063864,0.3600099599397935,0.6862249218949419,0.7709942795128064,0.2672415520659453,0.1535489555288196,0.2503650229209379,0.5262639442774661,0.2402248935653153,0.6763027842485184,0.2164460902568695,-0.5205767159356017,-0.4438026500939737,0.1545057047388604,-0.1894810687089267,-0.6198230237355153,-0.2322762202703197,-0.5670439906407005,-0.1622358931231628,-0.321113703246239,-0.3363287567710655,-0.5942147162484527,-0.2322762202703197,0.019648475699744,-0.0193890279738566,0.3342550452456714,-0.33353169712884,-0.9968685808843446,0.9963904962117356,-0.5090173155489939,0.3421463832524443,0.2282091265898138
aunt,6,Betabinom_Hellinger,0.2670367515940526,0.2608276990731117,0.2645366061195517,0.2746733794084263,0.2547536503795493,0.2632948381743442,0.241844197705959,0.2811993456756441,0.4938233602512378,0.2785707810405234,0.2547536503795493,0.2721047514371432,0.2464681378695156,0.2657838959963624,0.2645366061195517,0.2441462756018253,0.2571673796041641,0.4862433225417326,0.2721047514371432,0.2559578907942546,0.6280783419386675,0.4883946155554521,0.2645366061195517,0.4862433225417326,-0.0237560272847734,0.0234770096427847,-0.5018694774566412,0.5008213013202532,0.4792700234354436,-0.4729168588482707,-0.4712690966841042,0.506740548384174,0.0922412094545589
touch,6,Betabinom_Hellinger,0.2670367515940526,0.2608276990731117,0.2645366061195517,0.2746733794084263,0.2547536503795493,0.2632948381743442,0.4725199502077856,0.2811993456756441,0.4938233602512378,0.2785707810405234,0.2547536503795493,0.2721047514371432,0.2464681378695156,0.4938233602512378,0.2645366061195517,0.2441462756018253,0.2571673796041641,0.2571673796041641,0.2721047514371432,0.2559578907942546,0.4663265162384201,0.4883946155554521,0.2645366061195517,0.4862433225417326,-0.0237560272847734,0.0234770096427847,-0.5018694774566412,0.5008213013202532,0.2306198440674707,-0.2271960967550254,0.0961774357169946,0.3061441206438596,-0.2016144163901107
massage,6,Betabinom_Hellinger,0.2670367515940526,0.2608276990731117,0.2645366061195517,0.2746733794084263,0.2547536503795493,0.2632948381743442,0.241844197705959,0.2811993456756441,0.2657838959963624,0.2785707810405234,0.4841031588099398,0.2721047514371432,0.4766965274121202,0.2657838959963624,0.2645366061195517,0.2441462756018253,0.2571673796041641,0.4862433225417326,0.2721047514371432,0.2559578907942546,0.4663265162384201,0.6451618860777305,0.2645366061195517,0.2571673796041641,-0.0237560272847734,0.0234770096427847,-0.2596475557507207,0.2590399611825276,0.4792700234354436,-0.4729168588482707,-0.1973181579327482,0.3061441206438596,0.0922412094545589
older,6,Betabinom_Hellinger,0.2670367515940526,0.2608276990731117,0.2645366061195517,0.5015522219237444,0.4841031588099398,0.2632948381743442,0.7470916479099945,0.2811993456756441,0.2657838959963624,0.2785707810405234,0.2547536503795493,0.4993279948505075,0.2464681378695156,0.2657838959963624,0.2645366061195517,0.2441462756018253,0.2571673796041641,0.2571673796041641,0.2721047514371432,0.2559578907942546,0.2350547573734192,0.2596022463863178,0.2645366061195517,0.2571673796041641,0.2348860185734183,-0.2320093511231659,-0.2596475557507207,0.2590399611825276,-0.7366671038853082,0.7293480839687619,0.3085185043028032,-0.1997707532881958,0.0922412094545589
male,6,Betabinom_Hellinger,0.2670367515940526,0.2608276990731117,0.2645366061195517,0.2746733794084263,0.2547536503795493,0.2632948381743442,0.241844197705959,0.6595831527220515,0.2657838959963624,0.5049136216727033,0.2547536503795493,0.4993279948505075,0.2464681378695156,0.2657838959963624,0.2645366061195517,0.2441462756018253,0.2571673796041641,0.2571673796041641,0.2721047514371432,0.2559578907942546,0.2350547573734192,0.2596022463863178,0.49273169396558,0.4862433225417326,-0.5183502697966222,0.5128694323111745,-0.7217199981033456,0.7205375809772788,-0.2832880216401996,0.2792428042144463,0.0961774357169946,-0.1997707532881958,0.304361134531354
physiotherapist,7,Betabinom_Hellinger,0.2486962371606665,0.4701523530204504,0.2460780029961505,0.2567106824206221,0.2358628311046318,0.2447786795748869,0.2224680943464854,0.263578131119269,0.2473838423180139,0.6417154522683529,0.4642876572730621,0.4809138604742329,0.2272534329198832,0.2473838423180139,0.2460780029961505,0.224848673304886,0.2383785144367259,0.2383785144367259,0.254012216931773,0.4654544200744097,0.2154702121986016,0.4689731645483052,0.2460780029961505,0.2383785144367259,-0.5948097096782881,0.5889555038801179,-0.5787354714389334,0.5776084820376537,-0.3850378599282462,0.3797656920537154,0.0675435939324533,0.2221979435727825,-0.0678293346789892
hairdresser,7,Betabinom_Hellinger,0.2486962371606665,0.242199429175984,0.6312465549034034,0.2567106824206221,0.4642876572730621,0.2447786795748869,0.2224680943464854,0.263578131119269,0.4749014941582491,0.2608100886431067,0.2358628311046318,0.254012216931773,0.2272534329198832,0.2473838423180139,0.2460780029961505,0.224848673304886,0.4666242349328331,0.4666242349328331,0.254012216931773,0.2371175338840847,0.2154702121986016,0.4689731645483052,0.2460780029961505,0.2383785144367259,0.336414278078023,-0.3324662576821982,0.3524563034663379,-0.3516604224101048,-0.15106974121264,0.1488771837092165,-0.5270869563842425,0.4205599281306367,0.2201908288365369
familiar,7,Betabinom_Hellinger,0.2486962371606665,0.4701523530204504,0.2460780029961505,0.2567106824206221,0.2358628311046318,0.2447786795748869,0.2224680943464854,0.263578131119269,0.4749014941582491,0.2608100886431067,0.2358628311046318,0.254012216931773,0.2272534329198832,0.2473838423180139,0.2460780029961505,0.4539185736281033,0.4666242349328331,0.2383785144367259,0.4809138604742329,0.4654544200744097,0.2154702121986016,0.4689731645483052,0.2460780029961505,0.2383785144367259,-0.145791468823109,0.1440335805582228,-0.1255629364957683,0.1252633665621211,0.3322139804505892,-0.3274898469273453,0.224871884879484,0.2221979435727825,-0.2714728056537015
masseur,7,Betabinom_Hellinger,0.2486962371606665,0.242199429175984,0.2460780029961505,0.2567106824206221,0.2358628311046318,0.2447786795748869,0.2224680943464854,0.263578131119269,0.2473838423180139,0.2608100886431067,0.2358628311046318,0.254012216931773,0.2272534329198832,0.2473838423180139,0.2460780029961505,0.4539185736281033,0.4666242349328331,0.4666242349328331,0.254012216931773,0.6247235906044561,0.2154702121986016,0.2409194301252145,0.2460780029961505,0.6256493438668604,-0.5948097096782881,0.5889555038801179,-0.1255629364957683,0.1252633665621211,0.7582817441704515,-0.7510849342184399,0.0675435939324533,-0.2694644760933701,0.4188626500773891
old,8,Betabinom_Hellinger,0.2318725160735707,0.2251718744258597,0.2291690753035447,0.2401711972421201,0.2186627166181139,0.2278289757183708,0.4319987750446633,0.6286479271889513,0.2305169119207769,0.4701518480528565,0.2186627166181139,0.6212386240894817,0.2098669229003777,0.2305169119207769,0.2291690753035447,0.2074212627450313,0.4481485748777594,0.2212435875394264,0.2373732814870998,0.2199493663938575,0.1979373600879505,0.2238548204058604,0.4557914873099341,0.2212435875394264,-0.2533796199759315,0.2503866925121494,-0.6436286185552659,0.6424663470717046,-0.4724794042607403,0.466331526913973,0.1503168346572664,-0.3332731408501427,0.3383855448688266
like,9,Betabinom_Hellinger,0.216440945791767,0.209627164479172,0.5995276215682386,0.2249243838133157,0.4279374895255298,0.2123249304435799,0.4133847756522892,0.2322533439659624,0.2150596742489523,0.4541481581713342,0.2030441137098962,0.2220591193207002,0.1942151672343673,0.4401706875055541,0.2136876740675727,0.1917759485491142,0.5928198765984749,0.2056496928285834,0.2220591193207002,0.2043422971930434,0.1823936114345916,0.2082921232552918,0.2136876740675727,0.4306294128916441,0.2983407374798669,-0.294822991490304,0.3170074898351988,-0.3162884519188249,-0.1423929935455455,0.1403410123120641,-0.1701052141405007,0.0876789843725431,0.263266978739744
girl,9,Betabinom_Hellinger,0.216440945791767,0.209627164479172,0.5995276215682386,0.2249243838133157,0.4279374895255298,0.4374251376246804,0.1893739976184436,0.2322533439659624,0.2150596742489523,0.2292931579608117,0.2030441137098962,0.2220591193207002,0.4186286567974018,0.2150596742489523,0.4387959210208413,0.1917759485491142,0.2056496928285834,0.4306294128916441,0.4471059257926574,0.2043422971930434,0.1823936114345916,0.2082921232552918,0.4387959210208413,0.2056496928285834,0.5012514999459714,-0.4959342816673132,0.5160741701291215,-0.5150238336055222,0.0771329531833012,-0.0759438933174629,-0.1701052141405007,0.0876789843725431,0.263266978739744
maybe,9,Betabinom_Hellinger,0.216440945791767,0.4346953396290101,0.4387959210208413,0.2249243838133157,0.2030441137098962,0.2123249304435799,0.4133847756522892,0.2322533439659624,0.4401706875055541,0.4541481581713342,0.2030441137098962,0.2220591193207002,0.1942151672343673,0.2150596742489523,0.2136876740675727,0.4160000591320401,0.2056496928285834,0.4306294128916441,0.2220591193207002,0.4292816086435611,0.1823936114345916,0.2082921232552918,0.2136876740675727,0.4306294128916441,-0.3480825640271425,0.3441061151232357,-0.1141625186311311,0.1138922775768902,-0.1423929935455455,0.1403410123120641,0.0901135790564633,0.2654459489141548,-0.1749990537051979
grandparent,9,Betabinom_Hellinger,0.216440945791767,0.209627164479172,0.2136876740675727,0.2249243838133157,0.2030441137098962,0.2123249304435799,0.1893739976184436,0.2322533439659624,0.2150596742489523,0.4541481581713342,0.5906030837320446,0.4471059257926574,0.1942151672343673,0.2150596742489523,0.2136876740675727,0.1917759485491142,0.2056496928285834,0.2056496928285834,0.2220591193207002,0.2043422971930434,0.4056163344745024,0.2082921232552918,0.5995276215682386,0.5928198765984749,0.082592969883777,-0.0815503383368367,-0.8444725083628469,0.8434741004218924,0.0771329531833012,-0.0759438933174629,-0.6201575857060618,-0.1728964768137101,0.7256866488088402
good,10,Betabinom_Hellinger,0.2023281268016402,0.1955015506834582,0.1995640165201775,0.2108878020971447,0.1889550550981951,0.1981986896131617,0.175555897564423,0.4419023772820134,0.4240488865012717,0.4388790139527799,0.1889550550981951,0.4314058902484683,0.4012156639626632,0.2009404986014512,0.4225908374252937,0.3984317224924537,0.1915398830948643,0.1915398830948643,0.20799001502628,0.1902418235680861,0.1688449405543561,0.6987020068440675,0.1995640165201775,0.1915398830948643,-0.4314722402053951,0.4267445406701607,-0.4100232270191031,0.4091356061883776,0.1750820008667764,-0.1724954151703948,-0.230084808175583,0.6640390955843036,-0.446605009524109
spouse,10,Betabinom_Hellinger,0.2023281268016402,0.1955015506834582,0.1995640165201775,0.2108878020971447,0.4110786740363779,0.1981986896131617,0.175555897564423,0.4419023772820134,0.4240488865012717,0.2153182258547408,0.1889550550981951,0.4314058902484683,0.6883256331053148,0.2009404986014512,0.5847251725897691,0.1778878662646693,0.1915398830948643,0.1915398830948643,0.20799001502628,0.1902418235680861,0.3874397080380512,0.1941697699064042,0.1995640165201775,0.1915398830948643,0.5680414252894717,-0.56235538064986,0.2018573735831974,-0.2013853434020236,0.1750820008667764,-0.1724954151703948,0.199120115395046,0.1959973885134628,-0.2354440548922001
know,10,Betabinom_Hellinger,0.2023281268016402,0.1955015506834582,0.4225908374252937,0.2108878020971447,0.5751076229966242,0.1981986896131617,0.175555897564423,0.2183278636256689,0.4240488865012717,0.2153182258547408,0.4110786740363779,0.20799001502628,0.5668223073494736,0.2009404986014512,0.1995640165201775,0.1778878662646693,0.4139319658335642,0.1915398830948643,0.20799001502628,0.1902418235680861,0.3874397080380512,0.1941697699064042,0.4225908374252937,0.1915398830948643,0.8636110928043988,-0.858726425710718,0.2018573735831974,-0.2013853434020236,-0.0352390344486195,0.0347394182374537,-0.230084808175583,-0.0686887686217438,0.3686183231125323
mum,11,Betabinom_Hellinger,0.1894987707574283,0.5666032045010088,0.1867673685908629,0.1980144339774624,0.1763864292462073,0.185421921734559,0.1635806062018349,0.4274393815919127,0.408614387462092,0.2024517853417448,0.1763864292462073,0.1951225475712972,0.1680355081290581,0.1881263322321481,0.4070778477254649,0.3816403330824445,0.1788991228228064,0.1788991228228064,0.1951225475712972,0.5614720619041534,0.5388837506707901,0.1814671478178884,0.4070778477254649,0.1788991228228064,-0.1300363108602988,0.128487634111505,-0.3010230409100639,0.3003426242847422,0.2638861012148169,-0.2601039407458192,0.30600828150715,0.3029144785533988,-0.4949150963282397
father,11,Betabinom_Hellinger,0.1894987707574283,0.1827717617110576,0.1867673685908629,0.1980144339774624,0.5601960545915646,0.185421921734559,0.1635806062018349,0.2054762343482977,0.6910846076017265,0.424250233311803,0.3949510340576124,0.4163694757644353,0.1680355081290581,0.1881263322321481,0.1867673685908629,0.1657787369122551,0.1788991228228064,0.1788991228228064,0.4163694757644353,0.177635828616983,0.1573453466752144,0.1814671478178884,0.5704810242703157,0.1788991228228064,0.6262192114356148,-0.6203305695537509,-0.6467496482751248,0.6455995291669643,-0.510306912099853,0.5038984736719431,-0.4897809366678656,0.1334747848721894,0.4603380545171019
relative,11,Betabinom_Hellinger,0.1894987707574283,0.1827717617110576,0.1867673685908629,0.4195062965444157,0.1763864292462073,0.185421921734559,0.3787274577799469,0.2054762343482977,0.1881263322321481,0.7015986213213418,0.5601960545915646,0.5783169129300249,0.1680355081290581,0.1881263322321481,0.1867673685908629,0.1657787369122551,0.1788991228228064,0.1788991228228064,0.1951225475712972,0.177635828616983,0.1573453466752144,0.4009782782264454,0.4070778477254649,0.1788991228228064,-0.3245335247637982,0.3208163325083407,-0.784548699760881,0.7834497063637085,-0.6685848534479036,0.6613964461178135,-0.4897809366678656,0.3029144785533988,0.3005906942369672
family,220,Betabinom_Hellinger,0.1797270824173625,-0.5073049705219971,-0.4891462716142467,-0.5489026315174648,-0.2481437121549709,0.224020040801969,0.4602071985266278,0.313785590154181,-0.1570427544302204,0.5190601284453895,0.1885368950956007,0.61013795579585,-0.4776577842183829,-0.280782189165185,-0.4891462716142467,-0.3932835885272732,0.1977481774182729,-0.1723197998126679,-0.1775804296262718,0.2574412033200225,0.1702337128308628,0.6084130212339657,0.2297432851987915,0.697835276662374,-0.5709331429547607,0.5654382996178533,-0.974315797747147,0.9739593942985644,-0.0581512390424031,0.0573222068609856,-0.2882594098399389,-0.390371895371272,0.6229894554282349
sibling,12,Betabinom_Hellinger,0.1779468971001034,0.171445379507327,0.3921815895987933,0.6869659153227649,0.1653610994362445,0.3905762152943838,0.1535084536464059,0.1936692460182061,0.1766137596681214,0.1906681788585871,0.3794774820419943,0.1834412340469898,0.1575683125631158,0.1766137596681214,0.1752969546079692,0.1555019288882288,0.3826242051923348,0.6712915937863833,0.1834412340469898,0.1665439957285932,0.3534655848803641,0.1701947658820289,0.1752969546079692,0.3826242051923348,-0.4041239310610104,0.3996568594632196,0.5399256113474482,-0.5388573963415477,-0.0380739990419088,0.037534243933596,-0.7248380424745912,0.2385771032164224,0.5397404722456589
client,13,Betabinom_Hellinger,0.167688871528209,0.3728361970704283,0.5433837394128472,0.5551495511097874,0.5318313681656544,0.1639471070082509,0.1454118000252363,0.1828977779929524,0.1664218102441897,0.1799623429840837,0.3645982288404336,0.1729523094461107,0.353281064867255,0.3795232566265987,0.1651745128590502,0.1471256004338091,0.3678776199025332,0.1581130951298561,0.1729523094461107,0.1570078543527649,0.1408148418556759,0.1603855544184154,0.5433837394128472,0.1581130951298561,0.4219269576822042,-0.4172786803318328,0.5977677018510574,-0.596648909265889,-0.3129157472216584,0.3085936646311541,-0.2062907878381273,-0.0693047035064915,0.3336582065304587
member,210,Betabinom_Hellinger,0.1587715160605601,-0.58147459372687,-0.4560700512135441,-0.6337151054539368,-0.4001988265290347,0.2555580203586334,0.4971721067016674,0.2679894551589257,0.1574025032910178,0.4828371205025814,0.2160669772651428,0.6386783102383848,-0.4420511877432733,-0.2481784533389631,-0.4560700512135441,-0.3560683452290643,0.2267587809831717,-0.2065511983838755,-0.2198856653984652,0.292190473699766,0.1945392988690256,0.6383694155144495,0.2616186950682992,0.6784855714862861,-0.5380484961525581,0.5327254676739076,-0.9814084058796616,0.9811238086603368,0.0505888789216417,-0.0498480193093388,-0.3249465846884083,-0.3382233453048902,0.6112896584139207
person,14,Betabinom_Hellinger,0.158756691469792,0.1531368513192336,0.3640162965131372,0.1662772497740692,0.5182709389245086,0.1553126907628518,0.1393522467265344,0.3871914565985936,0.1575848813177497,0.3835551290005247,0.6446910349161122,0.1636781913136433,0.142178142319247,0.1575848813177497,0.1564368256233005,0.1407123065579814,0.5212897625324913,0.1500566657564886,0.1636781913136433,0.1490795494861983,0.4931042359728773,0.1520854804761661,0.5304265709131564,0.1500566657564886,0.7593123595657039,-0.7535328747783065,-0.357099123607087,0.3563142786977008,-0.2190020920995047,0.2159081248651932,-0.610921299848644,-0.0988998587903138,0.6673204386049794
love,14,Betabinom_Hellinger,0.158756691469792,0.1531368513192336,0.1564368256233005,0.1662772497740692,0.1481275089869228,0.1553126907628518,0.331946199998218,0.3871914565985936,0.1575848813177497,0.1703452616250028,0.1481275089869228,0.1636781913136433,0.5078046715852724,0.3657615085172898,0.3640162965131372,0.1407123065579814,0.1500566657564886,0.1500566657564886,0.6624177163094364,0.3519649702279732,0.623683368492592,0.3570948978903829,0.1564368256233005,0.1500566657564886,0.4870603085748931,-0.4819155127443321,-0.5160666006364224,0.5150314806713269,0.7565205341998532,-0.7495149607586438,0.6710203497746292,0.1239912477828837,-0.7809953760306765
therapist,71,Betabinom_Hellinger,0.1509781019152896,0.4200177162959992,-0.152047855459837,0.1509906681888183,-0.1610440281988664,-0.2655838152778224,0.4645644535549645,0.7208113726583352,0.3240880498035394,-0.2235427772462024,0.2912567681225649,0.3430155628512195,0.1687401942020892,-0.258497251249093,-0.4706220131985296,0.1650341591582384,-0.158147792184403,0.1895362627758238,0.2258163650895204,0.1869206441665383,-0.3494732482003719,0.3056408055882306,-0.152047855459837,0.4091259065229263,-0.4313142308238294,0.4267240220899341,-0.6997716204635925,0.6986430142796317,-0.5145452246848924,0.5082662548169934,0.5646703249369609,-0.5147600277815834,-0.0816994378543344
significant,16,Betabinom_Hellinger,0.1450295858526313,0.5004895331656192,0.1432852010988177,0.3528581224004681,0.1376379121299132,0.1424624394483808,0.1333921167438438,0.1569188420797497,0.1441409690254466,0.1544749645702688,0.1376379121299132,0.3490387373556819,0.3106412850892314,0.339618188906091,0.6326315604942158,0.1338621687960114,0.3267266962624086,0.1388483937260105,0.1489090511436624,0.4938516428712267,0.4646791743246864,0.1401935911551632,0.5055082361252686,0.1388483937260105,0.1349785900488511,-0.1333401320994239,0.1619571640949782,-0.161580460865428,0.5935457271490042,-0.5866299030494632,0.1692520136336707,0.1654423423593923,-0.1957290725869745
son,22,Betabinom_Hellinger,0.1374210766350745,0.5654093533273727,0.5708447265668841,0.5854850912958833,0.2522612051965619,0.1389923256907396,-0.15546994078741,0.1354084989027741,0.270727139632634,0.4601649396948164,-0.1441056932932264,0.2814107578448835,-0.1509364275970678,0.1379001614788449,0.138424273046482,0.4027371943370263,0.2562791653862553,0.2562791653862553,0.2814107578448835,-0.1432612332970588,-0.1629661250446016,0.2603462399730722,0.4370853358884888,-0.142452898290958,-0.326989274971402,0.3233029013998721,0.4153773299924153,-0.4144966584114683,-0.4660585368411949,0.4601215959860831,-0.4447863601821604,0.6069375432309079,-0.1735257298135212
parents,22,Betabinom_Hellinger,0.1374210766350745,-0.1402558438352223,0.138424273046482,0.1355502364882543,-0.1441056932932264,0.1389923256907396,0.6461276074631712,0.1354084989027741,0.5726629644229503,0.1353030273594206,0.4207313253426379,0.4495856470637289,-0.1509364275970678,0.1379001614788449,0.138424273046482,-0.1531519138855278,-0.142452898290958,-0.142452898290958,0.2814107578448835,0.2542640264450182,0.5263568844912008,0.2603462399730722,0.5708447265668841,0.4247873293260825,0.6312646303484626,-0.6254576891782894,-0.9874679936803226,0.9872635749263088,-0.0499259989286084,0.0492185863172662,-0.1662662591694493,-0.0702188616299005,0.2700623279604321
fiance,19,Betabinom_Hellinger,0.1351561028724363,0.2955269364292105,0.1346839125745053,0.3177816662799654,0.1345203815177419,0.2994905910063027,0.4352973289996332,0.3282718607913215,0.1348978777962713,0.1395061963483327,0.2857761891555312,0.1366366668187791,0.2725029241422421,0.3034907005037293,0.3014860761076774,0.1373867175186176,0.1343094388004625,0.4590342333716724,0.6107590357568478,0.1343945155207418,0.2543063756188899,0.2935587216080652,0.3014860761076774,0.2896494206399862,0.0410588679669888,-0.0405354967019033,-0.2395737969259193,0.2390297872923902,0.3408051486705094,-0.3361314091641471,0.4218791594061354,-0.330265963806804,-0.0702459060240543
close,25,Betabinom_Hellinger,-0.1490659401151009,-0.1551481196591166,-0.151395783149539,-0.1430291735442233,-0.1619997384192087,-0.1526136153406645,0.5045121936490258,0.268118482403053,0.4079788997310348,0.4307227757672152,0.3880871377907801,0.2521276100661159,0.2090000634149491,-0.1502127487996235,0.2390451022281089,0.3687150261293383,0.2265573124504927,-0.1591770360894227,-0.1448704964220901,0.5280056584636564,0.1912839032008725,0.2306523861675724,0.5419391173666098,0.2265573124504927,0.1640839880763091,-0.1621285319587062,-0.8330210502694794,0.8320176231762884,0.1554490329823562,-0.1532014640706839,0.0703344917696638,0.1412627959859379,-0.0706661480082084
professional,49,Betabinom_Hellinger,-0.1518909188093555,-0.1577529770169923,0.3425847174014295,0.3679552420577561,-0.1653275922050137,0.3394713818380717,0.168341492250413,0.2469852315435864,-0.1529094334241935,0.2409039410500585,0.190281300893649,0.2262735904466301,-0.3755566110958255,0.2125221694840411,-0.1540077229603398,-0.1822221838284018,-0.1621144902924444,0.6411762386150823,-0.3101007858014936,0.3210704090364639,0.392097641243806,0.1997392934702595,-0.1540077229603398,0.5526998939774632,-0.7024879846465198,0.6966615631360357,-0.1613429179811821,0.160975383136097,0.0791084927240752,-0.0779513468790823,-0.4873016198346683,0.1137323041883301,0.4461869862942794
boyfriend,75,Betabinom_Hellinger,-0.1564180161648165,-0.5034917406277813,-0.2847215250394071,0.1513726764092391,0.3771530368704432,-0.2884473540648014,0.153289896602487,0.1511130714959897,0.5101522714870539,0.1507597524580456,-0.1739863281670025,-0.4705910008869829,0.3514017324121111,0.5961377919152508,0.4072782337040299,-0.3470540099116123,0.5731707121159177,0.173716185485193,0.3199078634371001,0.2710351269871361,0.2118236141200094,-0.2995959855326141,0.2968302385968109,0.2746393846384549,0.6871220962889953,-0.6813016113337994,0.1083939039891334,-0.1081452406527053,0.728626490286267,-0.7216352240109472,0.1982516276065856,-0.2326168812665282,0.1161329829545947
girlfriend,116,Betabinom_Hellinger,-0.2013940849945484,0.1921654926270737,0.202856317411694,-0.4553528784710148,0.1766641720961809,0.1534445411553503,-0.2870610127889933,-0.2733673460932954,-0.3304787183863673,-0.1723589481923306,-0.3721844521859144,-0.1874325658738277,0.4908417024010641,-0.2050842758603778,0.4762263937787854,0.4822533327868811,0.3599892723002432,0.4487462768339939,0.7078338053855735,0.1795109773246352,0.363592733346417,-0.1547106569261923,0.202856317411694,-0.517930492284394,0.5342503617923727,-0.528934937769323,0.5374917032115473,-0.5364550985874705,0.8887535928547492,-0.8834349691463657,0.1892511142265581,0.1235793830163218,-0.2422052356166681
grandmother,34,Betabinom_Hellinger,-0.2100067159006429,0.1668234430346683,0.1717468726972611,-0.1959686260242599,-0.233997999282548,-0.2171506592762206,0.1482138501039183,0.3560337690419158,0.3236508911905821,0.489075834100254,0.4412979857582536,0.4762959362979326,-0.2509373743818204,-0.2123808307626332,-0.2147624064190879,0.1497889266178918,-0.2291675263128936,0.3055476089562254,0.3369374576607194,0.4437606714683152,0.2594612399640725,0.4511825151701445,0.669904447254756,-0.2291675263128936,-0.1693008481982796,0.1673273352889914,-0.9518540840237888,0.9513219323278324,0.0597802030214092,-0.0588876343998353,-0.2493083995043664,0.1273994046652912,0.2249371938057597
